customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,prev_campaign_outcome,term_deposit_subscribed
45.0,7,1,1,0,1001.0,1,0,0,31,5,124.0,2.0,3,0
29.0,9,1,1,1,-372.0,1,0,0,18,5,473.0,2.0,3,1
40.0,0,1,1,0,545.0,1,0,1,11,8,49.0,2.0,1,0
44.0,1,1,0,0,294.0,0,2,1,28,5,192.0,3.0,3,0
32.0,9,2,2,0,519.0,0,0,0,22,1,65.0,7.0,3,0
39.0,4,1,2,0,262.0,0,0,0,27,8,200.0,5.0,3,0
45.0,4,1,2,0,5579.0,0,0,0,8,1,209.0,2.0,3,0
31.0,4,2,2,0,-8020.0,0,0,0,2,3,162.0,1.0,3,0
58.0,6,0,2,0,1377.0,0,0,2,9,6,692.0,1.0,3,1
27.0,6,1,2,0,2304.0,0,0,0,27,8,71.0,2.0,3,0
32.0,0,1,1,0,777.0,1,2,0,14,8,143.0,1.0,1,0
56.0,4,0,2,0,48.0,1,0,0,8,8,32.0,3.0,1,0
28.0,0,2,2,0,515.0,0,0,0,2,3,285.0,1.0,3,0
54.0,4,1,1,0,1129.0,1,0,0,25,5,1333.0,3.0,3,1
23.0,1,2,1,1,-225.0,0,0,0,8,5,146.0,1.0,3,0
51.0,6,1,1,0,748.0,0,2,0,25,1,119.0,6.0,3,0
30.0,6,2,2,0,48.0,0,0,0,27,8,138.0,2.0,0,0
38.0,1,2,0,0,1541.0,0,2,2,5,6,811.0,2.0,3,0
38.0,4,1,2,0,542.0,0,0,0,11,1,161.0,1.0,3,0
40.0,4,1,2,0,1192.0,0,0,2,17,6,137.0,1.0,3,0
31.0,4,1,1,0,3939.0,1,0,2,29,8,147.0,2.0,3,0
52.0,1,1,1,0,715.0,0,0,0,5,1,158.0,2.0,3,0
44.0,1,1,1,0,924.0,1,0,1,18,9,304.0,2.0,3,0
33.0,4,0,2,0,-260.0,1,2,0,11,8,63.0,9.0,1,0
26.0,0,2,1,0,-7.0,0,2,0,31,5,42.0,36.0,3,0
35.0,4,2,2,0,3658.0,0,0,0,19,1,196.0,20.0,3,0
30.0,9,1,2,0,2287.0,0,0,0,7,1,62.0,2.0,3,0
32.0,9,0,1,0,16.0,1,0,0,18,8,368.0,3.0,3,0
45.0,4,0,2,0,5454.0,1,0,2,27,8,198.0,3.0,3,0
25.0,1,1,1,0,-713.0,1,0,2,28,8,133.0,3.0,3,0
53.0,5,1,2,0,584.0,0,0,0,19,9,682.0,2.0,3,1
35.0,1,1,0,0,-82.0,0,0,2,7,8,170.0,3.0,3,0
41.0,1,1,1,0,411.0,1,0,0,11,3,440.0,2.0,2,1
50.0,1,1,0,0,8004.0,1,0,0,20,1,237.0,10.0,3,0
26.0,1,2,0,0,149.0,0,2,0,9,5,127.0,2.0,3,0
38.0,1,1,3,0,110.0,0,0,2,13,8,7.0,10.0,3,0
32.0,9,2,1,0,4.0,1,0,0,20,0,161.0,3.0,3,0
36.0,9,0,1,0,75.0,0,0,0,21,5,178.0,1.0,3,0
53.0,0,1,1,0,-194.0,1,2,2,15,8,184.0,1.0,3,0
48.0,0,2,1,0,11.0,0,0,2,2,6,51.0,4.0,3,0
24.0,0,2,1,0,118.0,0,0,0,30,4,57.0,1.0,3,0
42.0,1,1,1,0,2.0,0,0,0,25,5,90.0,2.0,3,0
30.0,9,1,2,0,325.0,1,0,0,17,9,242.0,1.0,3,0
40.0,9,2,3,0,358.0,1,0,2,13,8,96.0,2.0,3,0
31.0,0,2,2,0,386.0,0,2,0,7,5,290.0,1.0,3,0
59.0,4,1,1,0,288.0,0,2,0,5,3,56.0,1.0,1,0
26.0,0,1,1,0,513.0,0,0,0,28,4,487.0,1.0,3,0
43.0,9,1,1,0,49.0,1,0,2,30,8,83.0,3.0,3,0
34.0,7,1,1,0,74.0,1,0,2,7,8,297.0,2.0,3,0
34.0,4,1,1,0,-14.0,1,0,2,13,8,239.0,3.0,3,0
47.0,1,1,0,0,-453.0,1,0,1,25,5,228.0,1.0,3,0
28.0,0,2,1,0,1099.0,0,0,0,15,4,83.0,2.0,1,0
40.0,1,2,0,0,517.0,1,0,2,2,6,154.0,1.0,3,0
47.0,9,0,1,0,1189.0,1,2,0,30,4,105.0,3.0,3,0
42.0,4,1,2,0,-1.0,0,0,0,11,1,1222.0,5.0,3,1
41.0,0,2,1,0,2005.0,1,0,0,15,8,160.0,2.0,0,0
34.0,4,2,2,0,10768.0,1,0,0,18,8,97.0,2.0,3,0
39.0,9,2,1,0,202.0,1,0,2,6,8,305.0,2.0,3,0
55.0,10,1,0,0,3390.0,0,0,0,21,0,255.0,1.0,3,1
38.0,1,2,1,0,3111.0,1,0,2,20,8,430.0,2.0,3,0
37.0,4,1,2,0,508.0,0,0,0,29,1,92.0,4.0,3,0
40.0,1,1,0,0,989.0,1,0,0,14,8,129.0,2.0,3,0
47.0,1,1,1,0,263.0,0,0,0,6,3,431.0,2.0,3,0
29.0,4,2,2,0,1.0,0,0,0,28,1,52.0,31.0,3,0
33.0,0,1,2,0,420.0,0,0,2,20,6,0.0,4.0,3,0
48.0,4,1,2,0,638.0,0,0,2,19,8,179.0,2.0,3,0
50.0,7,3,1,0,-176.0,1,2,2,29,8,57.0,1.0,3,0
51.0,5,2,0,0,-3.0,0,0,2,9,6,118.0,1.0,3,0
42.0,0,1,1,0,633.0,1,0,0,20,1,78.0,9.0,3,0
40.0,7,0,1,0,259.0,1,0,0,12,8,964.0,2.0,3,1
57.0,0,1,3,0,287.0,0,2,2,17,9,299.0,1.0,3,0
44.0,1,1,3,0,846.0,1,0,1,8,8,819.0,1.0,3,1
57.0,4,2,2,0,-5.0,0,0,1,18,1,180.0,2.0,3,0
55.0,2,1,0,0,215.0,0,0,2,12,6,227.0,1.0,3,0
29.0,0,0,1,0,584.0,1,0,1,16,0,255.0,6.0,1,0
40.0,3,1,1,0,114.0,0,0,0,11,1,1082.0,4.0,3,0
53.0,1,1,0,0,3188.0,1,0,0,20,9,185.0,2.0,3,0
31.0,10,2,0,0,1022.0,0,0,0,28,4,432.0,3.0,3,0
34.0,9,1,1,0,7.0,0,0,0,4,3,162.0,2.0,0,0
34.0,4,2,2,0,618.0,0,0,1,24,2,275.0,1.0,0,0
42.0,4,1,2,0,22.0,1,0,0,5,3,72.0,2.0,0,0
24.0,7,1,1,0,95.0,1,0,2,15,8,346.0,2.0,3,0
43.0,3,1,0,0,1491.0,0,0,1,14,5,92.0,3.0,3,0
68.0,5,1,3,0,2535.0,0,0,1,14,11,264.0,3.0,2,1
40.0,7,0,3,0,4381.0,1,0,2,5,8,319.0,1.0,3,0
41.0,7,1,1,0,910.0,1,2,0,28,5,116.0,7.0,3,0
28.0,1,1,1,0,523.0,1,2,0,14,8,317.0,1.0,3,0
34.0,9,2,1,0,4244.0,1,0,0,20,0,513.0,1.0,3,0
50.0,1,1,2,0,680.0,0,0,2,11,6,166.0,1.0,3,0
28.0,0,2,1,0,1032.0,1,0,2,14,8,337.0,1.0,3,0
51.0,5,1,1,0,227.0,1,2,2,8,8,422.0,1.0,3,0
27.0,9,1,1,0,2917.0,1,0,0,14,5,87.0,3.0,3,0
31.0,7,2,1,0,132.0,0,0,0,14,4,285.0,2.0,2,1
42.0,6,1,1,0,102.0,0,0,0,27,1,71.0,4.0,3,0
37.0,4,0,2,0,547.0,1,0,0,29,4,300.0,2.0,0,0
38.0,4,1,2,0,286.0,1,0,0,31,1,87.0,4.0,0,0
41.0,6,0,2,0,1074.0,1,0,0,30,0,396.0,1.0,1,1
44.0,4,2,2,0,8221.0,1,0,0,15,5,71.0,1.0,3,0
33.0,9,2,2,0,375.0,1,0,2,9,8,223.0,1.0,3,0
32.0,4,2,2,0,732.0,1,2,2,18,6,171.0,5.0,3,0
29.0,7,2,1,0,262.0,1,0,2,9,8,124.0,1.0,3,0
37.0,1,1,0,0,443.0,1,0,2,14,8,26.0,1.0,3,0
30.0,9,2,1,0,52.0,1,0,0,18,8,195.0,1.0,3,0
28.0,9,2,2,0,-562.0,1,2,0,28,1,48.0,15.0,3,0
51.0,4,1,2,0,22.0,0,0,0,20,1,176.0,1.0,3,0
30.0,9,1,1,0,29.0,1,0,0,18,8,134.0,2.0,3,0
35.0,4,1,2,0,446.0,1,0,0,17,0,204.0,6.0,3,0
29.0,9,1,1,0,2735.0,1,0,0,29,4,207.0,1.0,3,0
49.0,2,2,0,0,1654.0,0,0,2,5,6,219.0,2.0,3,0
23.0,7,1,1,0,2208.0,1,0,0,15,8,202.0,2.0,3,0
30.0,0,2,2,0,379.0,0,2,0,6,3,109.0,1.0,0,0
25.0,1,1,0,0,415.0,0,2,1,8,5,64.0,3.0,3,0
38.0,7,1,1,0,1093.0,0,0,2,16,6,264.0,1.0,3,0
49.0,9,0,2,0,599.0,1,0,1,15,11,702.0,1.0,3,1
46.0,4,1,0,0,1739.0,0,0,2,9,6,165.0,1.0,3,0
43.0,4,1,2,0,4.0,1,0,0,24,5,197.0,1.0,3,0
43.0,7,0,0,0,521.0,0,0,1,1,11,368.0,4.0,1,0
36.0,9,1,1,0,387.0,1,0,0,27,7,88.0,2.0,0,1
24.0,1,2,1,0,382.0,1,0,0,15,8,941.0,1.0,3,0
34.0,0,1,2,0,1.0,1,2,0,11,5,74.0,2.0,3,0
41.0,1,1,0,0,798.0,1,0,2,7,8,177.0,2.0,3,0
44.0,1,1,1,0,1096.0,0,2,2,30,8,172.0,1.0,3,0
48.0,1,1,1,0,344.0,1,2,2,26,6,250.0,3.0,3,0
48.0,1,1,1,0,4099.0,1,0,0,23,5,118.0,1.0,3,0
52.0,0,2,0,0,3.0,0,0,2,19,8,186.0,11.0,3,0
29.0,1,0,1,0,0.0,1,0,2,2,6,729.0,2.0,3,0
38.0,9,1,2,0,384.0,0,0,0,29,11,185.0,2.0,3,0
34.0,1,1,0,0,1161.0,1,0,2,21,8,413.0,2.0,3,0
48.0,0,0,1,0,3.0,1,2,0,26,7,86.0,1.0,3,0
27.0,8,2,2,0,-1.0,0,0,2,26,8,46.0,3.0,3,0
47.0,9,0,1,0,26.0,0,0,0,18,8,0.0,6.0,3,0
31.0,4,1,2,0,1728.0,1,2,0,28,5,173.0,7.0,3,0
51.0,6,1,2,0,6654.0,0,0,1,30,0,913.0,1.0,3,1
37.0,0,2,1,0,1555.0,1,0,0,18,8,21.0,2.0,0,0
46.0,7,1,0,0,627.0,1,0,0,12,8,281.0,1.0,3,0
39.0,1,1,1,0,-71.0,1,0,2,14,8,411.0,2.0,3,0
27.0,9,2,1,0,157.0,1,0,2,27,8,575.0,5.0,3,0
57.0,1,1,1,0,1859.0,1,0,0,27,1,77.0,5.0,3,0
32.0,4,2,2,0,3384.0,0,0,0,4,6,586.0,2.0,3,1
57.0,5,0,0,0,99.0,0,0,2,18,6,44.0,1.0,3,0
35.0,10,1,2,0,1446.0,0,0,2,26,8,549.0,6.0,3,0
49.0,9,1,1,0,8690.0,0,0,0,21,9,570.0,1.0,3,0
46.0,9,1,1,0,336.0,0,0,0,4,8,433.0,1.0,2,1
37.0,9,2,1,0,-8020.0,1,0,2,8,8,152.0,1.0,3,0
38.0,1,1,0,0,320.0,1,0,2,7,8,220.0,2.0,3,0
33.0,0,2,1,0,-33.0,0,2,0,9,3,77.0,4.0,0,0
37.0,9,1,1,0,700.0,0,0,0,15,6,105.0,1.0,3,0
48.0,7,1,1,0,697.0,0,2,0,23,5,193.0,1.0,3,0
35.0,0,2,2,0,267.0,1,0,0,1,6,312.0,1.0,0,1
48.0,4,1,2,0,962.0,1,0,0,8,0,191.0,1.0,3,0
56.0,6,1,0,0,470.0,1,0,0,11,8,212.0,2.0,3,0
43.0,7,0,1,0,130.0,1,0,0,14,8,246.0,1.0,0,0
26.0,7,2,1,0,196.0,1,0,2,4,6,186.0,2.0,3,0
29.0,1,2,1,0,1219.0,1,0,0,17,0,177.0,2.0,3,0
44.0,1,1,1,0,671.0,1,0,2,20,6,22.0,29.0,3,0
26.0,4,2,2,0,182.0,1,0,0,22,5,252.0,2.0,3,0
66.0,5,1,0,0,387.0,0,0,0,17,11,140.0,2.0,3,0
63.0,5,1,1,0,-8020.0,0,0,0,3,3,110.0,1.0,3,0
53.0,9,1,2,0,1317.0,0,0,0,28,5,328.0,1.0,2,1
38.0,1,1,0,0,382.0,1,0,0,5,8,1226.0,1.0,3,1
46.0,0,0,1,0,2192.0,0,0,0,28,5,592.0,5.0,3,1
36.0,4,1,1,0,4.0,0,0,0,2,3,256.0,1.0,3,0
43.0,1,0,1,0,5294.0,1,0,2,14,8,1415.0,3.0,3,1
18.0,8,2,1,0,213.0,0,0,1,4,3,133.0,2.0,0,0
31.0,9,2,1,0,251.0,1,0,0,20,9,424.0,1.0,3,0
42.0,0,0,1,0,-5.0,1,2,2,18,6,191.0,4.0,3,0
62.0,5,0,1,0,936.0,0,0,0,31,5,13.0,17.0,3,0
53.0,9,1,2,0,4456.0,0,0,1,14,1,95.0,4.0,3,0
33.0,6,1,2,0,214.0,1,0,0,19,9,276.0,1.0,3,0
42.0,1,1,1,0,170.0,0,0,2,20,6,44.0,1.0,3,0
44.0,9,2,3,0,1430.0,0,0,0,16,5,197.0,2.0,3,0
29.0,10,2,1,0,2420.0,0,0,0,12,9,110.0,1.0,0,1
45.0,1,1,1,0,4007.0,0,0,0,3,3,393.0,5.0,1,0
51.0,7,1,1,0,26393.0,0,0,0,25,1,191.0,4.0,3,0
33.0,4,1,2,1,-34.0,1,0,0,4,3,463.0,2.0,3,0
30.0,7,2,2,0,-4.0,0,0,2,4,5,88.0,1.0,3,0
48.0,1,0,1,0,497.0,1,0,0,15,8,4.0,5.0,3,0
31.0,7,2,1,0,86.0,1,0,0,18,8,93.0,2.0,3,0
37.0,7,1,3,0,-2.0,0,0,2,16,6,223.0,1.0,3,0
42.0,1,1,0,0,4033.0,1,0,0,7,8,997.0,4.0,3,1
33.0,4,2,2,0,3236.0,1,0,2,2,6,436.0,2.0,3,0
46.0,1,1,0,0,234.0,1,0,2,2,6,56.0,4.0,3,0
30.0,4,1,2,0,498.0,0,0,0,8,1,146.0,4.0,3,0
52.0,3,1,1,0,256.0,0,0,0,27,1,325.0,5.0,3,0
51.0,7,0,1,0,948.0,0,0,2,20,6,806.0,2.0,3,1
50.0,9,2,1,0,1152.0,1,0,0,20,0,65.0,5.0,3,0
37.0,2,1,2,0,-500.0,1,0,0,20,0,41.0,4.0,3,0
45.0,10,1,1,0,1221.0,0,0,0,4,1,183.0,1.0,3,0
51.0,4,2,2,0,6511.0,0,0,2,15,8,11.0,1.0,3,0
34.0,4,1,2,0,1231.0,0,0,0,25,1,87.0,4.0,3,0
57.0,1,1,1,0,1121.0,1,0,0,14,1,258.0,2.0,3,0
38.0,9,2,1,0,1685.0,1,0,0,8,8,304.0,1.0,0,0
61.0,3,2,1,0,26167.0,0,0,0,18,9,35.0,2.0,3,0
40.0,9,2,1,0,2989.0,1,0,2,2,6,629.0,2.0,3,0
49.0,1,1,0,0,432.0,0,0,0,14,8,349.0,3.0,0,0
48.0,9,0,1,0,3.0,1,2,0,17,9,63.0,1.0,3,0
29.0,9,1,1,0,-428.0,0,0,0,7,5,445.0,1.0,3,0
38.0,4,2,2,1,-405.0,1,0,0,19,1,293.0,4.0,3,0
49.0,1,1,0,0,1486.0,1,0,2,29,8,196.0,3.0,3,0
27.0,4,2,2,0,250.0,0,0,0,21,1,182.0,1.0,3,0
32.0,1,1,1,0,4.0,1,0,0,20,0,574.0,2.0,3,0
34.0,4,2,2,0,-5.0,1,0,0,2,3,99.0,3.0,3,0
38.0,9,2,1,0,2422.0,0,0,0,29,1,41.0,3.0,3,0
42.0,2,1,1,0,317.0,0,0,0,4,1,303.0,2.0,3,0
62.0,7,1,1,0,8837.0,1,0,2,16,8,129.0,4.0,3,0
36.0,4,2,2,0,998.0,0,0,0,5,3,40.0,1.0,3,0
23.0,8,2,1,0,618.0,0,0,0,22,8,206.0,1.0,2,1
36.0,7,0,1,0,222.0,1,0,0,14,8,146.0,1.0,0,0
50.0,1,0,0,0,1237.0,1,0,0,10,5,612.0,1.0,3,0
44.0,9,1,1,0,-553.0,1,0,0,19,9,120.0,1.0,3,0
53.0,9,0,3,0,632.0,1,0,0,8,8,297.0,1.0,3,0
32.0,4,1,2,0,124.0,1,0,0,28,5,338.0,3.0,3,0
34.0,7,1,1,0,2.0,0,0,0,4,3,262.0,1.0,3,0
34.0,1,2,1,0,905.0,1,2,2,8,8,179.0,1.0,3,0
24.0,8,2,2,0,935.0,1,0,0,14,8,32.0,1.0,1,0
43.0,0,2,1,0,372.0,0,2,0,5,3,207.0,2.0,0,0
31.0,9,2,1,0,57.0,1,0,0,8,1,103.0,2.0,3,0
29.0,4,2,2,0,2315.0,1,0,2,26,8,266.0,5.0,3,0
48.0,4,0,2,0,1332.0,0,0,0,3,5,245.0,2.0,3,1
36.0,4,1,1,0,80.0,0,0,0,27,1,154.0,3.0,3,0
48.0,9,0,1,0,439.0,0,1,0,29,4,159.0,1.0,3,0
36.0,1,1,1,0,695.0,1,2,0,31,5,569.0,10.0,3,0
56.0,4,0,2,0,5701.0,0,0,0,2,3,507.0,1.0,3,1
41.0,1,1,0,0,1425.0,1,2,0,8,8,162.0,1.0,3,0
51.0,9,1,1,0,1715.0,0,0,1,7,5,425.0,8.0,3,0
39.0,0,2,1,0,859.0,0,0,0,20,9,88.0,1.0,0,0
45.0,9,1,3,0,312.0,0,0,0,27,1,146.0,4.0,3,0
52.0,1,1,0,0,864.0,0,0,0,19,9,185.0,1.0,1,0
47.0,0,0,1,0,-1.0,1,0,0,20,0,19.0,5.0,1,0
29.0,0,2,1,0,-32.0,1,0,0,18,8,379.0,1.0,3,0
39.0,4,0,2,0,117.0,1,0,2,19,8,1602.0,2.0,3,1
57.0,1,1,1,0,1605.0,1,0,2,6,8,417.0,1.0,3,0
56.0,1,1,0,0,116.0,0,0,1,4,3,129.0,1.0,3,0
64.0,5,1,0,0,5869.0,0,0,0,3,9,188.0,1.0,3,0
35.0,2,1,1,0,2438.0,0,2,0,14,5,1407.0,3.0,3,1
69.0,5,1,0,0,4655.0,0,0,0,22,2,306.0,3.0,2,1
28.0,8,1,1,0,286.0,0,0,0,29,4,237.0,1.0,3,0
23.0,1,2,3,0,79.0,1,0,2,19,8,352.0,1.0,3,0
36.0,9,2,2,0,743.0,1,0,2,3,6,510.0,1.0,3,0
28.0,7,1,2,0,310.0,1,2,2,7,8,308.0,1.0,3,0
34.0,9,1,1,0,12.0,0,0,0,29,1,474.0,2.0,3,0
51.0,4,0,1,0,292.0,0,0,0,26,1,165.0,9.0,3,0
27.0,4,1,2,0,-32.0,1,0,2,27,8,26.0,2.0,3,0
41.0,4,1,1,0,754.0,0,2,0,21,9,442.0,1.0,0,0
44.0,6,1,0,0,1054.0,0,0,1,29,1,56.0,2.0,3,0
48.0,1,1,1,0,-456.0,1,0,0,14,8,556.0,1.0,3,1
50.0,7,1,0,0,7.0,1,0,0,13,1,158.0,1.0,3,0
27.0,4,2,2,0,2953.0,0,0,0,29,0,212.0,2.0,3,1
40.0,1,1,0,0,188.0,1,0,2,3,6,43.0,1.0,3,0
56.0,3,2,2,0,145.0,1,2,0,16,5,117.0,2.0,3,0
25.0,9,2,1,0,231.0,1,0,0,12,8,26.0,5.0,3,0
61.0,1,1,0,0,622.0,1,0,2,19,8,163.0,2.0,3,0
39.0,2,1,2,0,3571.0,0,0,2,9,6,236.0,3.0,3,0
44.0,4,1,2,0,7736.0,1,0,0,20,9,686.0,3.0,3,0
55.0,9,0,1,0,1255.0,1,0,0,11,8,98.0,1.0,0,0
51.0,7,1,2,0,310.0,1,0,0,18,1,294.0,7.0,3,0
31.0,4,2,1,0,-420.0,1,0,2,26,8,856.0,1.0,3,0
35.0,9,0,1,0,789.0,1,0,2,5,8,678.0,2.0,3,0
18.0,1,2,1,0,125.0,1,2,2,13,8,203.0,1.0,3,0
34.0,9,0,1,0,137.0,1,0,0,6,8,850.0,1.0,0,1
41.0,4,1,2,0,3873.0,0,0,0,15,10,225.0,1.0,3,0
41.0,1,1,1,0,3048.0,1,0,2,27,8,17.0,1.0,3,0
41.0,4,0,2,0,238.0,0,0,0,3,3,176.0,2.0,3,0
53.0,1,1,3,0,186.0,0,0,0,4,1,753.0,2.0,3,0
48.0,9,1,3,0,63.0,1,0,2,14,8,321.0,4.0,3,0
31.0,8,2,1,0,3513.0,0,0,0,6,10,306.0,1.0,2,1
47.0,11,1,3,0,199.0,0,0,2,18,6,26.0,6.0,3,0
53.0,7,1,0,0,929.0,0,0,2,27,6,162.0,2.0,3,0
42.0,6,1,1,0,710.0,0,0,0,21,8,584.0,1.0,0,1
22.0,1,2,1,0,1382.0,1,0,0,20,0,11.0,5.0,3,0
38.0,1,1,0,0,1545.0,1,2,0,18,8,219.0,2.0,3,0
59.0,1,1,0,0,97.0,1,0,0,5,3,24.0,1.0,0,0
34.0,0,2,1,0,253.0,1,0,0,28,4,324.0,1.0,3,0
68.0,2,1,0,0,-3.0,0,0,1,12,1,696.0,1.0,3,0
53.0,9,1,1,0,1775.0,0,0,2,18,6,426.0,7.0,3,0
57.0,1,1,0,0,3714.0,1,2,0,4,1,183.0,2.0,3,0
35.0,3,1,0,0,1262.0,1,0,0,14,5,78.0,2.0,3,0
38.0,0,2,1,0,2.0,1,2,1,7,8,62.0,1.0,0,0
41.0,7,1,1,0,1297.0,1,0,0,13,0,140.0,3.0,3,0
43.0,4,2,2,0,198.0,0,0,2,6,6,327.0,2.0,3,0
33.0,4,2,2,0,577.0,0,0,0,9,7,122.0,1.0,3,1
55.0,11,1,3,0,358.0,0,0,2,20,6,255.0,7.0,3,0
30.0,9,1,1,0,618.0,0,0,0,14,1,97.0,2.0,3,0
35.0,4,2,2,0,721.0,1,0,0,18,10,87.0,1.0,2,0
33.0,6,1,2,0,503.0,0,0,0,3,9,234.0,1.0,0,1
44.0,1,1,0,0,2523.0,1,0,0,16,0,276.0,2.0,1,0
42.0,1,1,1,0,463.0,1,0,2,8,8,107.0,2.0,3,0
58.0,1,0,1,0,545.0,0,2,1,17,5,267.0,3.0,3,0
36.0,1,1,1,0,-186.0,1,2,2,13,8,271.0,1.0,3,0
28.0,4,1,2,0,1529.0,1,0,0,15,8,200.0,1.0,0,0
30.0,0,1,1,0,209.0,1,2,2,26,8,218.0,1.0,3,0
55.0,3,1,0,0,1639.0,0,0,0,13,1,291.0,2.0,3,0
29.0,4,2,2,0,698.0,0,0,0,7,1,138.0,1.0,0,0
50.0,0,0,2,0,65.0,1,0,0,10,7,156.0,1.0,0,0
49.0,9,1,1,0,1736.0,1,0,0,13,11,511.0,1.0,0,0
50.0,4,0,2,0,3.0,0,0,0,29,1,131.0,2.0,3,0
40.0,1,1,0,0,-737.0,1,0,2,20,8,119.0,3.0,3,0
43.0,7,0,1,0,1265.0,1,0,1,21,9,212.0,2.0,3,0
43.0,2,0,2,1,3.0,1,0,0,19,9,12.0,10.0,3,0
32.0,9,2,1,0,0.0,0,0,0,26,1,268.0,2.0,3,0
48.0,0,1,0,0,4456.0,1,0,0,6,1,540.0,1.0,3,0
29.0,9,2,2,0,0.0,1,0,2,7,8,113.0,2.0,3,0
43.0,4,0,2,0,-4.0,0,0,2,20,6,88.0,2.0,3,0
57.0,5,2,0,0,227.0,1,0,2,7,8,94.0,1.0,3,0
56.0,9,1,1,0,274.0,1,0,0,29,4,103.0,3.0,0,0
39.0,10,2,2,0,99.0,1,2,0,2,3,73.0,1.0,0,0
27.0,10,1,1,0,38.0,0,2,0,18,5,200.0,3.0,3,0
73.0,5,1,1,0,671.0,0,0,0,25,1,172.0,3.0,3,0
28.0,10,2,2,0,3511.0,0,0,0,30,0,456.0,2.0,3,1
25.0,8,2,1,0,692.0,0,0,2,24,6,4.0,1.0,3,0
27.0,10,2,2,0,78.0,0,0,0,26,0,170.0,1.0,3,1
43.0,2,1,2,1,2.0,0,2,1,29,5,172.0,4.0,3,0
60.0,9,1,1,0,0.0,0,0,0,19,1,90.0,2.0,3,0
29.0,9,1,1,0,819.0,1,0,0,21,9,217.0,3.0,0,0
49.0,2,1,2,0,8116.0,0,0,0,3,3,322.0,3.0,3,0
44.0,0,2,1,0,660.0,1,0,0,13,8,113.0,1.0,3,0
32.0,10,2,2,0,4085.0,0,0,1,14,6,208.0,1.0,1,0
59.0,1,1,0,0,758.0,0,0,0,11,1,236.0,4.0,3,0
49.0,7,1,1,0,5888.0,1,0,0,15,8,172.0,1.0,3,0
44.0,9,1,1,0,76.0,0,2,0,17,9,64.0,1.0,0,0
27.0,8,1,2,0,331.0,1,0,2,12,8,385.0,3.0,3,0
45.0,9,0,1,0,-418.0,0,0,0,27,1,594.0,4.0,3,0
31.0,4,1,2,0,1778.0,1,0,0,20,9,433.0,4.0,3,0
33.0,3,1,2,0,673.0,0,0,0,9,3,51.0,2.0,3,0
58.0,5,0,2,0,2083.0,1,0,0,29,5,195.0,2.0,3,0
59.0,5,1,1,0,25950.0,0,0,0,13,1,292.0,2.0,3,0
41.0,4,1,2,0,5931.0,0,0,0,29,1,726.0,11.0,3,0
58.0,1,1,0,0,3107.0,0,0,0,29,6,291.0,1.0,2,1
34.0,7,1,1,0,4430.0,1,0,0,5,8,158.0,1.0,3,0
45.0,10,1,1,0,856.0,1,0,2,9,8,239.0,2.0,3,0
40.0,1,1,0,0,411.0,1,2,1,10,5,379.0,2.0,3,0
69.0,5,0,0,0,481.0,0,0,1,14,4,372.0,1.0,2,1
42.0,7,1,1,0,-96.0,1,0,0,6,8,136.0,1.0,3,0
39.0,9,1,2,0,527.0,1,0,0,20,0,412.0,2.0,0,0
35.0,9,1,1,0,2670.0,0,0,0,19,1,133.0,3.0,3,0
50.0,7,1,0,0,1.0,1,0,0,6,8,461.0,2.0,0,0
29.0,2,1,0,0,2689.0,1,0,0,15,5,824.0,3.0,3,1
50.0,5,1,0,0,-3.0,0,0,0,30,5,131.0,1.0,3,0
64.0,5,1,2,0,2810.0,0,0,0,6,1,184.0,1.0,3,0
29.0,9,2,1,0,484.0,0,0,0,28,4,354.0,3.0,3,0
46.0,9,1,1,0,394.0,0,0,0,21,5,162.0,1.0,3,0
37.0,3,1,0,0,1143.0,1,0,1,10,5,373.0,1.0,3,0
41.0,4,1,2,0,1988.0,0,0,0,19,9,54.0,1.0,0,0
38.0,9,2,1,0,7506.0,1,0,2,4,6,9.0,1.0,3,0
37.0,4,1,1,0,1574.0,0,0,2,5,6,620.0,1.0,3,0
37.0,4,1,2,0,203.0,0,0,0,21,10,756.0,1.0,2,1
29.0,0,2,1,0,1454.0,1,0,2,28,8,201.0,1.0,3,0
52.0,1,1,0,0,1143.0,1,0,0,12,8,21.0,5.0,3,0
53.0,0,0,1,0,2002.0,0,0,2,4,6,105.0,4.0,3,0
31.0,6,1,2,0,214.0,1,0,0,5,8,103.0,1.0,0,0
23.0,0,2,1,0,161.0,0,0,0,10,11,262.0,2.0,3,1
46.0,9,2,3,0,508.0,0,0,0,22,0,88.0,7.0,3,0
30.0,4,1,3,0,67.0,1,0,0,5,3,179.0,2.0,1,0
37.0,1,1,1,0,78.0,1,0,2,15,8,398.0,7.0,3,0
38.0,0,2,1,0,240.0,1,2,0,12,1,264.0,2.0,0,0
37.0,1,1,0,0,-164.0,1,0,0,15,8,178.0,3.0,0,0
32.0,4,2,2,0,72.0,0,0,0,22,1,115.0,6.0,3,0
31.0,7,2,1,0,1850.0,0,0,1,25,3,371.0,1.0,1,0
61.0,5,0,1,0,334.0,1,0,2,15,8,123.0,4.0,3,0
42.0,1,1,0,0,191.0,1,2,0,29,5,115.0,2.0,3,0
55.0,3,0,0,0,-5.0,0,0,2,9,6,115.0,1.0,3,0
